latitude,longitude,height,distance,sum_distance,slope,date,utm_x,utm_y,velocidad_gps,consumo_total,consumo_inst,ds,velocidad
-3.645037,-79.240417,2729.8,17.022910615211334,36338.17775250856,0.0,12:44:03,695434.7705914855,9596917.607729593,31.11,3096.81,8.9,2,8.511455307605667
-3.645196,-79.240448,2729.8,17.92745559840476,36356.105208106965,0.0,12:44:05,695431.2920363727,9596900.031186434,31.28,3096.82,9.5,2,8.96372779920238
-3.645341,-79.240509,2729.8,17.41851268572515,36373.52372079269,0.0,12:44:07,695424.4833958098,9596884.009366075,31.3,3096.83,9.3,2,8.709256342862576
-3.645459,-79.240608,2746.5,17.07654357225413,36390.60026436495,0.9779496611441838,12:44:09,695413.4586506407,9596870.981630145,31.3,3096.83,7.1,2,8.538271786127066
-3.645538,-79.240723,2746.4,15.488181886514841,36406.088446251466,-0.006456535746586012,12:44:11,695400.6646735753,9596862.270243036,31.3,3096.83,9.2,2,7.7440909432574205
-3.645613,-79.240929,2746.4,24.3538469514054,36430.44229320287,0.0,12:44:14,695377.7611372159,9596854.020945694,28.32,3096.84,7.6,3,8.117948983801801
-3.647563,-79.248123,2842.6,827.8674681488926,37258.30976135176,0.11620217450397287,12:46:47,694578.0640439533,9596639.935573477,32.74,3097.19,5.85,153,5.410898484633285
-3.647438,-79.248207,2844.0,16.68879134139506,37274.998552693156,0.08388863946830684,12:46:49,694568.7582957009,9596653.777001513,32.74,3097.2,9.25,2,8.34439567069753
-3.647221,-79.248329,2844.0,27.570736672988705,37302.56928936615,0.0,12:46:52,694555.2504258461,9596677.800566152,32.58,3097.2,10.15,3,9.190245557662902
-3.647066,-79.248383,2844.0,18.17052740847571,37320.73981677462,0.0,12:46:54,694549.2842116122,9596694.9530891,33.54,3097.21,9.4,2,9.085263704237855
-3.646904,-79.248444,2844.0,19.1640727534769,37339.9038895281,0.0,12:46:56,694542.5417790011,9596712.881226357,34.17,3097.21,9.8,2,9.58203637673845
-3.646738,-79.248497,2844.0,19.288634119523024,37359.19252364762,0.0,12:46:58,694536.689026903,9596731.249977713,36.0,3097.22,11.1,2,9.644317059761512
-3.646559,-79.24855,2844.0,20.66222276006339,37379.854746407684,0.0,12:47:00,694530.8390671046,9596751.056347277,36.3,3097.22,16.2,2,10.331111380031695
-3.646384,-79.248611,2844.0,20.515004499149104,37400.36975090683,0.0,12:47:02,694524.0994188222,9596770.422099277,36.32,3097.22,8.65,2,10.257502249574552
-3.646212,-79.248672,2844.0,20.202188037182324,37420.57193894401,0.0,12:47:04,694517.3591212223,9596789.456091134,35.69,3097.23,9.9,2,10.101094018591162
-3.646046,-79.248734,2844.0,19.617183809163425,37440.189122753174,0.0,12:47:06,694510.5064263543,9596807.82678056,35.39,3097.24,10.15,2,9.808591904581712
-3.645893,-79.248825,2844.0,19.7203182190882,37459.90944097226,0.0,12:47:08,694500.4289433609,9596824.76611292,35.02,3097.24,10.45,2,9.8601591095441
-3.645754,-79.248924,2844.0,18.91147910829679,37478.82092008056,0.0,12:47:10,694489.4596216767,9596840.158964971,34.56,3097.25,10.1,2,9.455739554148394
-3.645633,-79.249054,2844.0,19.699141233266513,37498.52006131382,0.0,12:47:12,694475.042230907,9596853.567959188,34.19,3097.25,10.0,2,9.849570616633256
-3.645518,-79.249176,2844.0,18.596558590112046,37517.116619903936,0.0,12:47:14,694461.512371618,9596866.311705412,33.8,3097.26,9.8,2,9.298279295056023
-3.645407,-79.249306,2844.0,18.964952951593453,37536.08157285553,0.0,12:47:16,694447.0928244889,9596878.614831112,33.22,3097.26,9.65,2,9.482476475796727
-3.645303,-79.249435,2865.2,18.386289666771834,37554.4678625223,1.1530330688911636,12:47:18,694432.7828729849,9596890.1436346,33.22,3097.27,8.95,2,9.193144833385917
-3.645212,-79.24955,2866.8,16.274063317932054,37570.74192584024,0.09831595027883153,12:47:20,694420.0255688785,9596900.23179338,33.22,3097.28,8.0,2,8.137031658966027
-3.645102,-79.249779,2866.8,28.211131590888797,37598.95305743113,0.0,12:47:23,694394.6065890763,9596912.445690744,36.61,3097.29,15.75,3,9.403710530296266
-3.64508,-79.249969,2866.8,21.25936490474079,37620.21242233587,0.0,12:47:25,694373.5017240442,9596914.919590667,37.8,3097.3,21.0,2,10.629682452370394
-3.645115,-79.250153,2866.8,20.81618953980627,37641.02861187568,0.0,12:47:27,694353.0512358316,9596911.088787222,38.06,3097.3,12.85,2,10.408094769903135
-3.645209,-79.25032,2866.8,21.277778494000124,37662.306390369675,0.0,12:47:29,694334.4768319039,9596900.729737034,39.54,3097.31,10.4,2,10.638889247000062
-3.645371,-79.250458,2866.8,23.590161209835955,37685.89655157951,0.0,12:47:31,694319.1098174474,9596882.844579238,43.47,3097.32,26.7,2,11.795080604917977
-3.645545,-79.250595,2866.8,24.544421510781074,37710.44097309029,0.0,12:47:33,694303.8513339723,9596863.632173847,44.45,3097.33,11.25,2,12.272210755390537
-3.645723,-79.250717,2866.8,23.90979908787768,37734.35077217817,0.0,12:47:35,694290.2585414228,9596843.97418852,44.13,3097.34,14.7,2,11.95489954393884
-3.645902,-79.250847,2866.8,24.514110840093828,37758.864883018265,0.0,12:47:37,694275.7767148465,9596824.207343878,44.91,3097.34,15.05,2,12.257055420046914
-3.646082,-79.250992,2866.8,25.61781575259453,37784.48269877086,0.0,12:47:39,694259.6281345091,9596804.33315004,45.63,3097.36,16.3,2,12.808907876297265
-3.646266,-79.251137,2866.8,25.963148020982285,37810.44584679184,0.0,12:47:41,694243.4787009906,9596784.016612707,46.5,3097.37,14.45,2,12.981574010491142
-3.646454,-79.251274,2866.8,25.776549273778468,37836.22239606562,0.0,12:47:43,694228.2172372538,9596763.256006114,46.47,3097.37,13.4,2,12.888274636889234
-3.646636,-79.251419,2866.8,25.790101516574666,37862.0124975822,0.0,12:47:45,694212.0682445866,9596743.160641722,46.41,3097.38,12.6,2,12.895050758287333
-3.646789,-79.251587,2866.8,25.202645653759394,37887.21514323595,0.0,12:47:47,694193.3701199823,9596726.277231779,46.67,3097.39,14.5,2,12.601322826879697
-3.646875,-79.251808,2897.1,26.341257861309646,37913.55640109726,1.1502867539406585,12:47:49,694168.7979394142,9596716.814511098,46.67,3097.4,14.05,2,13.170628930654823
-3.646879,-79.252029,2899.9,24.56774273231174,37938.12414382957,0.11397058453879014,12:47:51,694144.243368419,9596716.419832304,46.67,3097.41,12.75,2,12.28387136615587
-3.646806,-79.252373,2899.9,39.072693356918215,37977.196837186486,0.0,12:47:54,694106.0396882233,9596724.566784605,46.17,3097.41,13.35,3,13.024231118972738
-3.64675,-79.252602,2899.9,26.195411774359098,38003.392248960845,0.0,12:47:56,694080.6091762328,9596730.808967693,46.5,3097.42,13.1,2,13.097705887179549
-3.646717,-79.252831,2899.9,25.712963690890984,38029.10521265174,0.0,12:47:58,694055.1737292908,9596734.507667648,46.74,3097.43,14.35,2,12.856481845445492
-3.646736,-79.253067,2899.9,26.31434461113348,38055.419557262874,0.0,12:48:00,694028.9494091887,9596732.457404103,47.21,3097.43,15.45,2,13.15717230556674
-3.646818,-79.253288,2899.9,26.184721463459177,38081.604278726336,0.0,12:48:02,694004.3781204367,9596723.436993206,47.63,3097.44,13.8,2,13.092360731729588
-3.646941,-79.253487,2899.9,25.968536336159612,38107.57281506249,0.0,12:48:04,693982.2423035973,9596709.877818394,48.34,3097.45,14.2,2,12.984268168079806
-3.647075,-79.253693,2899.9,27.27558788171287,38134.848402944204,0.0,12:48:06,693959.3264165786,9596695.103705741,49.1,3097.46,13.45,2,13.637793940856435
-3.647216,-79.253906,2899.9,28.35003854637145,38163.198441490575,0.0,12:48:08,693935.6313183613,9596679.556998525,50.45,3097.46,13.65,2,14.175019273185725
-3.647361,-79.254112,2899.9,27.955361827272238,38191.153803317844,0.0,12:48:10,693912.7130893813,9596663.566437932,52.24,3097.47,13.85,2,13.977680913636119
-3.647511,-79.254333,2899.9,29.641794982755858,38220.7955983006,0.0,12:48:12,693888.1272586782,9596647.026177881,54.17,3097.48,14.7,2,14.820897491377929
-3.647667,-79.25457,2899.9,31.489378785982275,38252.28497708659,0.0,12:48:14,693861.7625110347,9596629.825847348,56.67,3097.49,15.3,2,15.744689392991138
-3.647832,-79.254814,2899.9,32.68786301804684,38284.97284010463,0.0,12:48:16,693834.6181276175,9596611.631749945,59.93,3097.5,22.6,2,16.34393150902342
-3.647996,-79.255058,2899.9,32.6262346621464,38317.599074766775,0.0,12:48:18,693807.4739703756,9596593.548235597,58.21,3097.51,9.75,2,16.3131173310732
-3.648159,-79.255295,2927.0,31.920150407699143,38349.519225174474,0.8489934932594612,12:48:20,693781.1077561416,9596575.573796913,58.21,3097.52,13.8,2,15.960075203849572
-3.648298,-79.255554,2928.6,32.6338414474401,38382.15306662191,0.04902885866430592,12:48:22,693752.3024443204,9596560.258149957,58.21,3097.52,14.2,2,16.31692072372005
-3.648432,-79.255966,2928.6,48.12310696647146,38430.27617358838,0.0,12:48:25,693706.499556859,9596545.528365092,58.26,3097.53,14.65,3,16.041035655490486
-3.648515,-79.256241,2928.6,31.91211749955687,38462.18829108794,0.0,12:48:27,693675.9286338175,9596536.408948151,57.23,3097.54,14.35,2,15.956058749778435
-3.648625,-79.2565,2928.6,31.251095005856072,38493.4393860938,0.0,12:48:29,693647.129573298,9596524.300268192,56.28,3097.55,0.0,2,15.625547502928036
-3.648762,-79.256752,2928.6,31.844080044699552,38525.2834661385,0.0,12:48:31,693619.1024556927,9596509.204264382,55.47,3097.55,0.0,2,15.922040022349776
-3.648919,-79.256973,2928.6,30.081906524493554,38555.36537266299,0.0,12:48:33,693594.515234677,9596491.889873698,54.8,3097.56,0.0,2,15.040953262246777
-3.649092,-79.257187,2928.6,30.527253313381,38585.892625976376,0.0,12:48:35,693570.702312457,9596472.8046049,53.89,3097.57,12.55,2,15.2636266566905
-3.649267,-79.257385,2928.6,29.30921409276021,38615.20184006914,0.0,12:48:37,693548.6666064666,9596453.494721213,52.82,3097.57,12.45,2,14.654607046380105
-3.649442,-79.257584,2928.6,29.392716715060125,38644.5945567842,0.0,12:48:39,693526.5198073989,9596434.185051806,51.37,3097.59,11.0,2,14.696358357530062
-3.64962,-79.257759,2928.6,27.67761934022045,38672.27217612442,0.0,12:48:41,693507.0388252046,9596414.538461957,47.99,3097.59,11.25,2,13.838809670110225
-3.649801,-79.257904,2928.6,25.703735968476266,38697.975912092894,0.0,12:48:43,693490.890270009,9596394.553661905,46.36,3097.59,6.95,2,12.851867984238133
-3.649993,-79.258041,2928.6,26.134642210657777,38724.11055430355,0.0,12:48:45,693475.6281816642,9596373.350700084,46.87,3097.6,13.9,2,13.067321105328888
-3.650193,-79.258163,2928.6,25.950167154453876,38750.06072145801,0.0,12:48:47,693462.0309158568,9596351.259827884,47.3,3097.6,14.6,2,12.975083577226938
-3.650395,-79.258286,2928.6,26.19680201699706,38776.257523475004,0.0,12:48:49,693448.3221244292,9596328.948000584,47.56,3097.61,12.85,2,13.09840100849853
-3.650598,-79.258408,2958.4,26.23359735518221,38802.491120830186,1.1359479066683724,12:48:51,693434.7242254526,9596306.525373582,47.56,3097.62,12.1,2,13.116798677591104
-3.650802,-79.25853,2960.4,26.32832401557068,38828.81944484576,0.07596381747722307,12:48:53,693421.1261169512,9596283.992162,47.56,3097.63,14.2,2,13.16416200778534
-3.65111,-79.258705,2960.4,39.22908495787431,38868.04852980363,0.0,12:48:56,693401.6173493771,9596249.96945469,46.93,3097.63,13.15,3,13.07636165262477
-3.651315,-79.25882,2960.4,26.03263193806932,38894.0811617417,0.0,12:48:58,693388.7967506755,9596227.324154474,46.91,3097.64,12.9,2,13.01631596903466
-3.651514,-79.258942,2960.4,25.855923298917457,38919.93708504062,0.0,12:49:00,693375.1997280993,9596205.343874034,46.89,3097.65,11.8,2,12.927961649458728
-3.651701,-79.259087,2960.4,26.223894427318715,38946.16097946794,0.0,12:49:02,693359.0499386499,9596184.695567522,46.87,3097.66,12.25,2,13.111947213659358
-3.651875,-79.259239,2960.4,25.611539799398034,38971.77251926734,0.0,12:49:04,693342.1252258897,9596165.486378625,47.13,3097.66,13.8,2,12.805769899699017
-3.652042,-79.259415,2960.4,26.906405364363827,38998.678924631706,0.0,12:49:06,693322.5355769985,9596147.056449763,47.87,3097.68,13.7,2,13.453202682181914
-3.652204,-79.25959,2960.4,26.447978467058086,39025.12690309876,0.0,12:49:08,693303.0581074175,9596129.179232862,47.87,3097.68,12.35,2,13.223989233529043
-3.652366,-79.259766,2960.4,26.52978606344867,39051.656689162206,0.0,12:49:10,693283.4695434563,9596111.302230462,46.84,3097.69,11.2,2,13.264893031724336
-3.652531,-79.259933,2960.4,26.0328915778136,39077.68958074002,0.0,12:49:12,693264.8802591604,9596093.091535928,47.21,3097.69,8.4,2,13.0164457889068
-3.652713,-79.260086,2960.4,26.354473310022925,39104.04405405004,0.0,12:49:14,693247.8427655239,9596072.997878108,46.56,3097.7,8.9,2,13.177236655011463
-3.652857,-79.260178,2960.4,18.932492845858015,39122.9765468959,0.0,12:49:16,693237.5906045719,9596057.09335261,49.26,3097.7,11.85,2,9.466246422929007
-3.653121,-79.260338,2960.4,34.190719103196415,39157.167265999095,0.0,12:49:18,693219.7578624913,9596027.93319369,49.71,3097.71,14.3,2,17.095359551598207
-3.653627,-79.260529,2960.4,59.85495122488111,39217.022217223974,0.0,12:49:22,693198.4291939854,9595972.018025024,47.67,3097.72,12.1,4,14.963737806220278
-3.653784,-79.260651,2992.5,22.036322562292302,39239.05853978627,1.456685883466245,12:49:24,693184.8412216523,9595954.682342358,47.67,3097.74,15.7,2,11.018161281146151
-3.654027,-79.26091,2992.5,39.38181169932194,39278.44035148559,0.0,12:49:27,693156.0139624184,9595927.865767604,48.87,3097.74,13.9,3,13.127270566440648
-3.654102,-79.261169,2992.5,29.956739291871784,39308.39709077746,0.0,12:49:29,693127.2226652553,9595919.627539525,51.6,3097.75,14.65,2,14.978369645935892
-3.654176,-79.261436,2992.5,30.782167936771923,39339.179258714226,0.0,12:49:31,693097.5427799359,9595911.501610227,57.89,3097.76,16.75,2,15.391083968385962
-3.654278,-79.261719,2992.5,33.413808465244955,39372.59306717947,0.0,12:49:33,693066.0792935442,9595900.2827224,59.1,3097.77,7.7,2,16.706904232622477
-3.654449,-79.261986,2992.5,35.18885040910677,39407.781917588574,0.0,12:49:35,693036.3786808772,9595881.430000493,63.88,3097.78,14.0,2,17.594425204553385
-3.654691,-79.262199,2992.5,35.733974711942295,39443.515892300515,0.0,12:49:37,693012.6623628445,9595854.714113306,66.21,3097.78,14.35,2,17.866987355971148
-3.654947,-79.262421,2992.5,37.55714862746907,39481.073040927986,0.0,12:49:39,692987.9431523597,9595826.451965421,68.25,3097.78,5.6,2,18.778574313734534
-3.655162,-79.262688,2992.5,38.0264346542427,39519.09947558223,0.0,12:49:41,692958.2331721649,9595802.733483585,69.26,3097.78,5.6,2,19.01321732712135
-3.655288,-79.263016,2992.5,39.02426928997624,39558.12374487221,0.0,12:49:43,692921.7650707834,9595788.870194297,69.73,3097.78,1.6,2,19.51213464498812
-3.655318,-79.263359,2992.5,38.26187482308074,39596.38561969529,0.0,12:49:45,692883.650990613,9595785.626304619,70.01,3097.78,1.7,2,19.13093741154037
-3.655296,-79.263718,2992.5,39.969480893241816,39636.35510058853,0.0,12:49:47,692843.7704165811,9595788.136270383,72.8,3097.78,0.25,2,19.984740446620908
-3.65527,-79.264091,2992.5,41.55038524028006,39677.905485828815,0.0,12:49:49,692802.3352885302,9595791.091565516,74.47,3097.78,0.25,2,20.77519262014003
-3.65525,-79.264473,2992.5,42.508255388721835,39720.41374121753,0.0,12:49:51,692759.8989754837,9595793.385262555,77.15,3097.78,0.25,2,21.254127694360918
-3.655244,-79.264862,2992.5,43.233458439761876,39763.647199657295,0.0,12:49:53,692716.6819722403,9595794.13224994,79.4,3097.78,0.25,2,21.616729219880938
-3.65528,-79.265266,2968.5,45.071078453491246,39808.718278110784,-0.5324922505407886,12:49:55,692671.7894950154,9595790.237859102,79.4,3097.78,0.25,2,22.535539226745623
-3.655376,-79.265884,2968.5,69.4863835337291,39878.204661644515,0.0,12:49:58,692603.1086278423,9595779.754236003,84.99,3097.78,0.15,3,23.162127844576364
-3.655452,-79.266312,2968.5,48.2982840698268,39926.50294571434,0.0,12:50:00,692555.5412285642,9595771.441540632,86.88,3097.78,0.25,2,24.1491420349134
-3.655528,-79.266739,2968.5,48.18886773809085,39974.69181345243,0.0,12:50:02,692508.084948536,9595763.128612002,83.34,3097.78,0.25,2,24.094433869045425
-3.655599,-79.267151,2968.5,46.45212902174753,40021.14394247418,0.0,12:50:04,692462.296265395,9595755.365375288,85.06,3097.78,0.5,2,23.226064510873766
-3.655655,-79.26757,2968.5,46.971424670956225,40068.11536714513,0.0,12:50:06,692415.7330926739,9595749.262396239,83.21,3097.78,0.5,2,23.485712335478112
-3.65571,-79.26796,2968.5,43.76417362433918,40111.87954076947,0.0,12:50:08,692372.3920704641,9595743.263771117,78.67,3097.78,0.35,2,21.88208681216959
-3.655815,-79.268318,2968.5,41.4443734823861,40153.32391425186,0.0,12:50:10,692332.5956261556,9595731.729026807,71.39,3097.78,0.35,2,20.72218674119305
-3.656024,-79.268608,2968.5,39.66172374770266,40192.98563799956,0.0,12:50:12,692300.3318759663,9595708.678872364,73.39,3097.78,0.35,2,19.83086187385133
-3.656336,-79.268806,2968.5,40.92867750334363,40233.91431550291,0.0,12:50:14,692278.2674463636,9595674.218763325,75.47,3097.78,0.3,2,20.464338751671814
-3.656708,-79.268906,2968.5,42.621532430325935,40276.535847933235,0.0,12:50:16,692267.0780946494,9595633.102573032,77.62,3097.78,0.0,2,21.310766215162968
-3.657094,-79.26899,2968.5,43.70414744544965,40320.23999537869,0.0,12:50:18,692257.6633684137,9595590.434769586,79.77,3097.78,0.0,2,21.852073722724825
-3.657455,-79.269119,2968.5,42.42593323796885,40362.665928616654,0.0,12:50:20,692243.2544508661,9595550.541230164,73.54,3097.78,0.0,2,21.212966618984424
-3.657739,-79.269333,2968.5,39.40066362116636,40402.06659223782,0.0,12:50:22,692219.4184179665,9595519.180938136,72.04,3097.78,0.55,2,19.70033181058318
-3.657918,-79.269646,2968.5,40.02370465422329,40442.09029689204,0.0,12:50:24,692184.6058423107,9595499.453263758,73.64,3097.78,0.55,2,20.011852327111644
-3.657958,-79.27002,2915.2,41.79639479162692,40483.88669168367,-1.2752296045083242,12:50:26,692143.045784991,9595495.109944144,73.64,3097.78,0.0,2,20.89819739581346
-3.657927,-79.270401,2913.0,42.4778961335283,40526.364587817196,-0.05179164224810401,12:50:28,692100.7231635617,9595498.619633213,73.64,3097.78,0.0,2,21.23894806676415
-3.657874,-79.270988,2913.0,65.48883923600009,40591.853427053196,0.0,12:50:31,692035.5185714951,9595504.606248377,79.82,3097.78,0.0,3,21.829613078666696
-3.65789,-79.271378,2913.0,43.375301767131155,40635.22872882033,0.0,12:50:33,691992.1860540699,9595502.920326982,74.82,3097.79,0.35,2,21.687650883565578
-3.658018,-79.271729,2913.0,41.49576894756889,40676.7244977679,0.0,12:50:35,691953.1626138152,9595488.840549432,75.39,3097.79,0.35,2,20.747884473784445
-3.658263,-79.272018,2913.0,42.021583310008396,40718.74608107791,0.0,12:50:37,691921.0024985062,9595461.809084145,77.97,3097.79,1.35,2,21.010791655004198
-3.65857,-79.27227,2913.0,44.014805550493115,40762.7608866284,0.0,12:50:39,691892.9399105995,9595427.913449153,80.08,3097.79,1.1,2,22.007402775246558
-3.658881,-79.27253,2913.0,44.923362280166145,40807.68424890857,0.0,12:50:41,691863.9876880199,9595393.577186704,80.45,3097.79,1.1,2,22.461681140083073
-3.659189,-79.272781,2913.0,44.029688894931496,40851.7139378035,0.0,12:50:43,691836.0360224465,9595359.570754929,79.06,3097.79,1.1,2,22.014844447465748
-3.659466,-79.273056,2913.0,43.2740709302007,40894.9880087337,0.0,12:50:45,691805.4245717475,9595328.997581728,77.21,3097.79,1.6,2,21.63703546510035
-3.659644,-79.273392,2913.0,42.21151081118757,40937.19951954489,0.0,12:50:47,691768.0571093662,9595309.38533377,76.62,3097.79,1.6,2,21.105755405593786
-3.659693,-79.273766,2913.0,41.91327788231496,40979.1127974272,0.0,12:50:49,691726.4953134472,9595304.046624444,77.01,3097.79,1.65,2,20.95663894115748
-3.659612,-79.274147,2913.0,43.2765084286989,41022.389305855904,0.0,12:50:51,691684.1834798307,9595313.085401332,78.17,3097.79,1.7,2,21.63825421434945
-3.659469,-79.274521,2913.0,44.46889061379348,41066.8581964697,0.0,12:50:53,691642.6625287848,9595328.978908775,79.56,3097.79,8.45,2,22.23444530689674
-3.659318,-79.274895,2913.0,44.791194223109336,41111.64939069281,0.0,12:50:55,691601.1432720787,9595345.75706954,81.3,3097.79,8.7,2,22.395597111554668
-3.659167,-79.275269,2895.2,44.79119183700702,41156.440582529816,-0.39739956160964685,12:50:57,691559.6240082679,9595362.535206353,81.3,3097.8,3.45,2,22.39559591850351
-3.659018,-79.27565,2893.9,45.43302818985447,41201.87361071967,-0.028613545074902727,12:50:59,691517.3266132539,9595379.093644232,81.3,3097.8,3.45,2,22.716514094927234
-3.658772,-79.276207,2893.9,67.6082540935073,41269.48186481318,0.0,12:51:02,691455.4962346312,9595406.416313132,82.27,3097.8,3.45,3,22.536084697835765
-3.658608,-79.276573,2893.9,44.53370446800194,41314.01556928118,0.0,12:51:04,691414.8685042073,9595424.630257795,77.45,3097.8,0.25,2,22.26685223400097
-3.658528,-79.276932,2893.9,40.86428910872202,41354.879858389904,0.0,12:51:06,691375.0006335804,9595433.553588465,69.97,3097.8,0.25,2,20.43214455436101
-3.658593,-79.277252,2893.9,36.28138624505285,41391.16124463495,0.0,12:51:08,691339.4348835512,9595426.433835309,66.12,3097.8,0.25,2,18.140693122526425
-3.658795,-79.277512,2893.9,36.525644139847586,41427.6868887748,0.0,12:51:10,691310.5060600757,9595404.15120891,65.89,3097.8,0.2,2,18.262822069923793
-3.6591,-79.277618,2893.9,35.73517294409638,41463.4220617189,0.0,12:51:12,691298.6647564218,9595370.445549004,64.51,3097.8,3.0,2,17.86758647204819
-3.659428,-79.277603,2893.9,36.32003207291803,41499.742093791814,0.0,12:51:14,691300.2616401796,9595334.170648709,65.3,3097.8,8.55,2,18.160016036459016
-3.659759,-79.277542,2893.9,37.23562229244281,41536.97771608426,0.0,12:51:16,691306.968464946,9595297.554184426,67.15,3097.8,8.55,2,18.617811146221406
-3.660094,-79.277496,2893.9,37.406713581980455,41574.384429666236,0.0,12:51:18,691312.007934781,9595260.4985785,67.39,3097.8,8.85,2,18.703356790990227
-3.660425,-79.277519,2893.9,36.70260984987412,41611.08703951611,0.0,12:51:20,691309.3823712171,9595223.900026157,65.95,3097.8,8.85,2,18.35130492493706
-3.660706,-79.277687,2893.9,36.2589301009392,41647.34596961705,0.0,12:51:22,691290.6579834428,9595192.86162678,65.62,3097.81,8.45,2,18.1294650504696
-3.660865,-79.277969,2895.1,35.93683309343718,41683.282802710484,0.03339192401511204,12:51:24,691259.2941593071,9595175.338845273,65.62,3097.81,11.0,2,17.96841654671859
-3.660936,-79.278297,2897.0,37.28695209133646,41720.56975480182,0.05095616277098582,12:51:26,691222.8384510153,9595167.557297217,65.62,3097.82,11.0,2,18.64347604566823
-3.661021,-79.278801,2897.0,56.78771334989872,41777.35746815172,0.0,12:51:29,691166.8262792141,9595158.26507771,69.23,3097.83,11.4,3,18.929237783299573
-3.661083,-79.279137,2897.0,37.96389497724206,41815.32136312896,0.0,12:51:31,691129.483713737,9595151.480466628,68.82,3097.84,12.45,2,18.98194748862103
-3.661154,-79.279472,2897.0,38.04752413834238,41853.3688872673,0.0,12:51:33,691092.250350138,9595143.700371662,69.17,3097.84,11.8,2,19.02376206917119
-3.661311,-79.279785,2897.0,38.87739024299632,41892.2462775103,0.0,12:51:35,691057.4429458498,9595126.405325232,70.08,3097.85,14.6,2,19.43869512149816
-3.661586,-79.279991,2897.0,38.0705522110511,41930.31682972135,0.0,12:51:37,691034.4981613695,9595096.038525932,68.91,3097.86,17.5,2,19.03527610552555
-3.661926,-79.280045,2897.0,38.084370048336424,41968.40119976969,0.0,12:51:39,691028.4266926398,9595058.451361606,68.25,3097.87,15.4,2,19.042185024168212
-3.662252,-79.279945,2897.0,37.733646500455315,42006.13484627014,0.0,12:51:41,691039.4674724485,9595022.379562559,67.86,3097.88,15.05,2,18.866823250227657
-3.662531,-79.279747,2897.0,37.9020984868272,42044.03694475697,0.0,12:51:43,691061.4059318327,9594991.484334325,68.21,3097.89,16.25,2,18.9510492434136
-3.662798,-79.279518,2897.0,38.985280011646076,42083.02222476862,0.0,12:51:45,691086.7909965882,9594961.909498073,69.04,3097.9,16.55,2,19.492640005823038
-3.663063,-79.279289,2897.0,38.81799977016043,42121.84022453878,0.0,12:51:47,691112.1764696485,9594932.55581681,70.64,3097.91,15.55,2,19.408999885080213
-3.663282,-79.278999,2897.0,40.31589089508904,42162.15611543386,0.0,12:51:49,691144.3487406176,9594908.275993468,72.56,3097.91,15.1,2,20.15794544754452
-3.663444,-79.278664,2897.0,41.31541811691693,42203.47153355078,0.0,12:51:51,691181.5325635613,9594890.289863337,75.28,3097.93,17.7,2,20.657709058458465
-3.66359,-79.278313,2897.0,42.216053246012876,42245.68758679679,0.0,12:51:53,691220.4973630178,9594874.069649592,74.04,3097.93,7.5,2,21.108026623006438
-3.663746,-79.277977,2914.8,41.13283066615865,42286.82041746295,0.43274434829122604,12:51:55,691257.7935438126,9594856.746771652,74.04,3097.93,11.05,2,20.566415333079323
-3.663983,-79.277718,2914.8,38.931384382090634,42325.75180184504,0.0,12:51:57,691286.5178697372,9594830.482970282,74.04,3097.93,11.05,2,19.465692191045317
-3.664478,-79.277618,2914.8,55.86547197372294,42381.61727381877,0.0,12:52:00,691297.5225877727,9594775.722309856,70.04,3097.94,1.75,3,18.62182399124098
-3.664821,-79.277718,2914.8,39.53412548483234,42421.1513993036,0.0,12:52:02,691286.3397805307,9594737.813190669,72.38,3097.94,5.7,2,19.76706274241617
-3.665163,-79.277863,2914.8,41.11792343214183,42462.26932273574,0.0,12:52:04,691270.1577332877,9594700.024267478,73.69,3097.94,8.3,2,20.558961716070915
-3.665534,-79.27787,2914.8,41.044279197372475,42503.31360193311,0.0,12:52:06,691269.3011831753,9594658.998929074,74.34,3097.95,2.2,2,20.522139598686238
-3.665865,-79.27771,2914.8,40.701513381664505,42544.015115314774,0.0,12:52:08,691287.0066472567,9594622.361300835,73.86,3097.95,2.2,2,20.350756690832252
-3.666134,-79.277458,2914.8,40.860107200780895,42584.875222515555,0.0,12:52:10,691314.946375401,9594592.560246332,75.58,3097.95,2.2,2,20.430053600390448
-3.666391,-79.277161,2914.8,43.55854811347299,42628.433770629024,0.0,12:52:12,691347.888088316,9594564.076573938,77.38,3097.95,0.2,2,21.779274056736494
-3.666611,-79.27684,2914.8,43.18080397883302,42671.614574607855,0.0,12:52:14,691383.5040284505,9594539.679378925,77.75,3097.95,0.15,2,21.59040198941651
-3.666762,-79.276474,2914.8,43.96739702977291,42715.58197163763,0.0,12:52:16,691424.1340872066,9594522.902875144,79.93,3097.95,0.15,2,21.983698514886456
-3.666886,-79.276085,2914.8,45.35081050924244,42760.93278214687,0.0,12:52:18,691467.3251603487,9594509.107212838,79.51,3097.95,0.25,2,22.67540525462122
-3.667062,-79.275742,2914.8,42.79957588568666,42803.732358032554,0.0,12:52:20,691505.3946089929,9594489.570967436,75.15,3097.95,0.35,2,21.39978794284333
-3.667343,-79.275505,2914.8,40.73969540919898,42844.47205344175,0.0,12:52:22,691531.6652061184,9594458.445996515,75.45,3097.95,0.6,2,20.36984770459949
