FECHA;HORA;LATITUD;LONGITUD;ALTITUD;VELOCIDAD;CONSUMO_TOTAL;CPNSUMO_INSTANTANEO;
15/8/17;10:30:43;-2.963.367;-79.049.744;2617.30;58.36;3083.37;11.15;
15/8/17;10:30:45;-2.963.659;-79.049.690;2617.30;59.89;3083.38;11.60;
15/8/17;10:30:47;-2.963.964;-79.049.675;2617.30;61.99;3083.39;10.25;
15/8/17;10:30:49;-2.964.282;-79.049.675;2617.30;64.41;3083.39;10.05;
15/8/17;10:30:51;-2.964.597;-79.049.675;2617.30;60.62;3083.40;11.45;
15/8/17;10:30:56;-2.965.446;-79.049.744;2617.30;64.41;3083.40;3.75;
15/8/17;10:30:58;-2.965.815;-79.049.751;2617.30;67.97;3083.40;5.65;
15/8/17;10:31:00;-2.966.157;-79.049.759;2617.30;68.17;3083.41;6.80;
15/8/17;10:31:02;-2.966.493;-79.049.751;2617.30;68.34;3083.41;6.15;
15/8/17;10:31:04;-2.966.825;-79.049.690;2617.30;66.82;3083.42;7.55;
15/8/17;10:31:06;-2.967.142;-79.049.599;2617.30;61.56;3083.42;7.55;
15/8/17;10:31:08;-2.967.417;-79.049.522;2617.30;53.02;3083.42;1.25;
15/8/17;10:31:10;-2.967.636;-79.049.454;2617.30;39.04;3083.42;1.25;
15/8/17;10:31:12;-2.967.803;-79.049.377;2617.30;33.69;3083.42;0.40;
15/8/17;10:31:14;-2.967.967;-79.049.347;2617.30;34.30;3083.42;0.40;
15/8/17;10:31:16;-2.968.130;-79.049.263;2617.30;37.30;3083.43;8.95;
15/8/17;10:31:18;-2.968.311;-79.049.194;2617.30;38.24;3083.43;5.80;
15/8/17;10:31:20;-2.968.480;-79.049.133;2617.30;35.08;3083.43;5.80;
15/8/17;10:31:22;-2.968.644;-79.049.042;2617.30;38.04;3083.43;1.70;
15/8/17;10:31:24;-2.968.819;-79.048.935;2620.50;38.04;3083.43;1.70;
15/8/17;10:31:26;-2.969.015;-79.048.798;2620.60;38.04;3083.44;14.65;
15/8/17;10:31:29;-2.969.347;-79.048.576;2620.60;54.56;3083.45;18.05;
15/8/17;10:31:31;-2.969.586;-79.048.424;2620.60;57.17;3083.45;7.10;
15/8/17;10:31:33;-2.969.850;-79.048.294;2620.60;60.30;3083.46;11.40;
15/8/17;10:31:34;-2.970.040;-79.048.233;2620.60;62.15;3083.47;12.35;
15/8/17;10:31:37;-2.970.434;-79.048.134;2620.60;64.76;3083.47;11.60;
15/8/17;10:31:42;-2.971.172;-79.047.661;2620.60;69.51;3083.48;10.05;
15/8/17;10:31:44;-2.971.438;-79.047.409;2620.60;70.91;3083.49;4.70;
15/8/17;10:31:46;-2.971.693;-79.047.173;2620.60;69.32;3083.49;3.90;
15/8/17;10:31:48;-2.971.950;-79.046.959;2620.60;66.99;3083.49;4.40;
15/8/17;10:31:50;-2.972.223;-79.046.783;2620.60;65.75;3083.49;0.70;
15/8/17;10:31:53;-2.972.750;-79.046.768;2620.60;67.38;3083.50;4.45;
15/8/17;10:31:55;-2.973.068;-79.046.783;2616.30;67.38;3083.50;5.55;
15/8/17;10:31:57;-2.973.376;-79.046.844;2616.30;71.45;3083.51;10.10;
15/8/17;10:32:03;-2.974.368;-79.047.127;2616.30;73.52;3083.51;9.20;
15/8/17;10:32:05;-2.974.764;-79.047.272;2616.30;68.04;3083.52;6.25;
15/8/17;10:32:08;-2.975.357;-79.047.424;2616.30;76.30;3083.52;5.05;
15/8/17;10:32:10;-2.975.734;-79.047.539;2616.30;75.28;3083.53;8.95;
15/8/17;10:32:12;-2.976.101;-79.047.615;2616.30;76.08;3083.53;4.45;
15/8/17;10:32:13;-2.976.362;-79.047.691;2616.30;74.71;3083.53;7.85;
15/8/17;10:32:16;-2.976.869;-79.047.630;2616.30;74.41;3083.54;9.80;
15/8/17;10:32:20;-2.977.679;-79.047.821;2616.30;72.14;3083.54;3.10;
15/8/17;10:32:23;-2.978.046;-79.047.508;2616.30;70.80;3083.55;3.65;
15/8/17;10:32:25;-2.978.363;-79.047.340;2616.30;69.04;3083.55;1.50;
15/8/17;10:32:27;-2.978.671;-79.047.188;2624.00;69.04;3083.55;2.30;
15/8/17;10:32:29;-2.978.996;-79.047.096;2623.00;69.04;3083.55;2.30;
15/8/17;10:32:32;-2.979.459;-79.047.256;2623.00;65.06;3083.55;0.40;
15/8/17;10:32:33;-2.979.678;-79.047.394;2634.00;65.06;3083.55;4.65;
15/8/17;10:32:36;-2.979.862;-79.047.798;2634.00;67.15;3083.56;8.15;
15/8/17;10:32:38;-2.979.998;-79.048.096;2634.00;65.23;3083.56;4.50;
15/8/17;10:32:40;-2.980.192;-79.048.347;2634.00;64.60;3083.56;4.50;
15/8/17;10:32:42;-2.980.469;-79.048.508;2634.00;64.99;3083.56;1.95;
15/8/17;10:32:44;-2.980.789;-79.048.538;2634.00;66.26;3083.57;4.35;
15/8/17;10:32:46;-2.981.102;-79.048.477;2634.00;67.62;3083.57;7.90;
15/8/17;10:32:48;-2.981.574;-79.048.393;2634.00;71.84;3083.58;9.85;
15/8/17;10:32:54;-2.982.638;-79.048.149;2634.00;71.78;3083.58;8.80;
15/8/17;10:32:56;-2.982.839;-79.048.111;2634.00;70.39;3083.59;4.75;
15/8/17;10:32:58;-2.983.209;-79.048.126;2634.00;69.47;3083.60;4.70;
15/8/17;10:33:00;-2.983.546;-79.048.286;2607.70;69.47;3083.60;7.25;
15/8/17;10:33:02;-2.983.880;-79.048.416;2607.50;69.47;3083.61;6.45;
15/8/17;10:33:05;-2.984.382;-79.048.599;2607.50;71.12;3083.61;4.45;
15/8/17;10:33:07;-2.984.702;-79.048.706;2607.50;67.73;3083.61;4.45;
15/8/17;10:33:09;-2.985.034;-79.048.706;2607.50;68.69;3083.61;1.30;
15/8/17;10:33:11;-2.985.359;-79.048.569;2607.50;69.10;3083.61;6.10;
15/8/17;10:33:13;-2.985.657;-79.048.355;2607.50;70.99;3083.62;8.05;
15/8/17;10:33:15;-2.985.945;-79.048.119;2607.50;72.84;3083.62;8.05;
15/8/17;10:33:17;-2.986.239;-79.047.890;2607.50;74.38;3083.63;7.15;
15/8/17;10:33:19;-2.986.537;-79.047.653;2607.50;74.93;3083.63;7.35;
15/8/17;10:33:21;-2.986.834;-79.047.417;2607.50;75.51;3083.64;5.90;
15/8/17;10:33:23;-2.987.130;-79.047.195;2607.50;74.80;3083.64;5.90;
15/8/17;10:33:25;-2.987.423;-79.046.959;2607.50;74.43;3083.64;4.00;
15/8/17;10:33:27;-2.987.715;-79.046.738;2607.50;73.58;3083.64;3.60;
15/8/17;10:33:29;-2.988.003;-79.046.501;2607.50;73.28;3083.65;3.65;
15/8/17;10:33:31;-2.988.292;-79.046.272;2618.60;73.28;3083.65;5.00;
15/8/17;10:33:33;-2.988.582;-79.046.051;2618.50;73.28;3083.65;5.60;
15/8/17;10:33:36;-2.989.013;-79.045.685;2618.50;74.84;3083.65;5.80;
15/8/17;10:33:38;-2.989.291;-79.045.441;2618.50;74.54;3083.66;5.70;
15/8/17;10:33:40;-2.989.566;-79.045.189;2618.50;73.82;3083.66;6.10;
15/8/17;10:33:42;-2.989.853;-79.044.960;2618.50;73.19;3083.66;6.05;
15/8/17;10:33:44;-2.990.187;-79.044.815;2618.50;72.28;3083.67;5.55;
15/8/17;10:33:46;-2.990.545;-79.044.792;2618.50;72.19;3083.67;6.75;
15/8/17;10:33:48;-2.990.901;-79.044.853;2618.50;72.95;3083.67;9.30;
15/8/17;10:33:50;-2.991.262;-79.044.937;2618.50;73.93;3083.68;8.55;
15/8/17;10:33:52;-2.991.624;-79.045.013;2618.50;74.23;3083.68;6.70;
15/8/17;10:33:54;-2.991.986;-79.045.097;2618.50;73.54;3083.69;5.30;
15/8/17;10:33:56;-2.992.344;-79.045.181;2618.50;72.75;3083.69;5.00;
15/8/17;10:33:58;-2.992.694;-79.045.280;2618.50;72.49;3083.69;6.15;
15/8/17;10:34:00;-2.993.032;-79.045.425;2618.50;72.82;3083.70;7.90;
15/8/17;10:34:02;-2.993.356;-79.045.593;2618.50;72.38;3083.70;8.45;
15/8/17;10:34:04;-2.993.661;-79.045.792;2630.00;72.38;3083.70;5.00;
15/8/17;10:34:06;-2.993.962;-79.045.982;2630.60;72.38;3083.71;4.40;
15/8/17;10:34:09;-2.994.442;-79.046.234;2630.60;71.14;3083.71;6.70;
15/8/17;10:34:11;-2.994.779;-79.046.333;2630.60;70.65;3083.71;6.00;
15/8/17;10:34:13;-2.995.124;-79.046.417;2630.60;70.60;3083.71;2.85;
15/8/17;10:34:15;-2.995.469;-79.046.486;2630.60;69.38;3083.72;3.25;
15/8/17;10:34:17;-2.995.807;-79.046.547;2630.60;67.75;3083.72;3.40;
15/8/17;10:34:19;-2.996.135;-79.046.608;2630.60;65.45;3083.72;0.55;
15/8/17;10:34:21;-2.996.455;-79.046.654;2630.60;64.65;3083.72;0.55;
15/8/17;10:34:23;-2.996.773;-79.046.715;2630.60;63.43;3083.72;2.85;
15/8/17;10:34:25;-2.997.082;-79.046.707;2630.60;60.82;3083.72;2.45;
15/8/17;10:34:27;-2.997.377;-79.046.631;2630.60;59.86;3083.72;2.45;
15/8/17;10:34:29;-2.997.634;-79.046.486;2630.60;57.73;3083.72;2.45;
15/8/17;10:34:31;-2.997.861;-79.046.303;2630.60;57.43;3083.72;2.45;
15/8/17;10:34:33;-2.998.077;-79.046.104;2630.60;58.82;3083.73;1.65;
15/8/17;10:34:35;-2.998.365;-79.045.937;2630.60;57.73;3083.73;1.70;
15/8/17;10:34:37;-2.998.509;-79.045.731;2628.40;57.73;3083.73;0.95;
15/8/17;10:34:40;-2.998.833;-79.045.425;2628.40;57.41;3083.73;0.95;
15/8/17;10:34:42;-2.999.042;-79.045.227;2628.40;57.56;3083.73;1.55;
15/8/17;10:34:44;-2.999.253;-79.045.021;2628.40;56.82;3083.73;1.55;
15/8/17;10:34:46;-2.999.464;-79.044.830;2628.40;57.58;3083.73;1.70;
15/8/17;10:34:48;-2.999.679;-79.044.632;2628.40;58.82;3083.73;3.40;
15/8/17;10:34:50;-2.999.894;-79.044.441;2628.40;58.00;3083.74;3.70;
15/8/17;10:34:52;-3.000.103;-79.044.243;2628.40;56.99;3083.74;3.70;
15/8/17;10:34:54;-3.000.300;-79.044.029;2628.40;57.49;3083.74;2.35;
15/8/17;10:34:56;-3.000.478;-79.043.800;2628.40;57.04;3083.74;2.35;
15/8/17;10:34:58;-3.000.637;-79.043.571;2628.40;55.32;3083.74;3.00;
15/8/17;10:35:00;-3.000.779;-79.043.335;2628.40;55.86;3083.74;2.95;
15/8/17;10:35:02;-3.000.898;-79.043.091;2628.40;54.36;3083.74;1.20;
15/8/17;10:35:04;-3.001.015;-79.042.839;2628.40;54.86;3083.75;2.80;
15/8/17;10:35:06;-3.001.150;-79.042.603;2627.60;54.86;3083.75;4.40;
15/8/17;10:35:09;-3.001.405;-79.042.274;2627.70;54.67;3083.75;4.40;
15/8/17;10:35:11;-3.001.603;-79.042.084;2627.70;55.67;3083.75;2.90;
15/8/17;10:35:13;-3.001.836;-79.041.924;2627.70;55.84;3083.75;3.75;
15/8/17;10:35:15;-3.002.063;-79.041.794;2627.70;49.26;3083.76;3.45;
15/8/17;10:35:17;-3.002.274;-79.041.679;2627.70;46.82;3083.76;3.65;
15/8/17;10:35:19;-3.002.483;-79.041.565;2627.70;46.28;3083.76;1.05;
15/8/17;10:35:21;-3.002.703;-79.041.451;2627.70;50.26;3083.76;4.60;
15/8/17;10:35:23;-3.002.938;-79.041.328;2627.70;52.76;3083.76;5.15;
15/8/17;10:35:25;-3.003.195;-79.041.214;2627.70;55.23;3083.77;5.50;
15/8/17;10:35:27;-3.003.469;-79.041.138;2627.70;57.30;3083.77;6.40;
15/8/17;10:35:29;-3.003.753;-79.041.061;2627.70;59.69;3083.77;6.30;
15/8/17;10:35:31;-3.004.048;-79.040.985;2627.70;61.76;3083.78;7.05;
15/8/17;10:35:33;-3.004.339;-79.040.886;2628.30;61.76;3083.78;5.30;
15/8/17;10:35:36;-3.004.764;-79.040.688;2628.30;62.41;3083.78;3.95;
15/8/17;10:35:38;-3.005.027;-79.040.527;2628.30;60.04;3083.79;4.65;
15/8/17;10:35:40;-3.005.283;-79.040.375;2628.30;59.95;3083.79;2.50;
15/8/17;10:35:42;-3.005.539;-79.040.215;2628.30;59.91;3083.79;2.50;
15/8/17;10:35:44;-3.005.793;-79.040.062;2628.30;58.49;3083.79;4.35;
15/8/17;10:35:48;-3.006.293;-79.039.787;23.00;57.30;3083.80;3.60;
15/8/17;10:35:50;-3.006.567;-79.039.680;23.00;57.34;3083.80;5.60;
15/8/17;10:35:52;-3.006.840;-79.039.627;23.00;54.56;3083.80;5.60;
15/8/17;10:35:54;-3.007.116;-79.039.650;23.00;54.06;3083.80;3.20;
15/8/17;10:35:56;-3.007.372;-79.039.711;23.00;53.63;3083.80;3.20;
15/8/17;10:35:58;-3.007.618;-79.039.810;23.00;52.69;3083.81;4.80;
15/8/17;10:36:00;-3.007.858;-79.039.925;23.00;52.28;3083.81;5.40;
15/8/17;10:36:02;-3.008.096;-79.040.047;23.00;51.41;3083.81;3.35;
15/8/17;10:36:04;-3.008.341;-79.040.131;2630.00;51.41;3083.82;7.20;
15/8/17;10:36:06;-3.008.601;-79.040.146;2630.10;51.41;3083.82;5.15;
15/8/17;10:36:09;-3.008.985;-79.040.031;2630.10;52.23;3083.82;4.10;
15/8/17;10:36:11;-3.009.225;-79.039.894;2630.10;54.12;3083.82;4.20;
15/8/17;10:36:13;-3.009.474;-79.039.780;2630.10;55.04;3083.82;2.35;
15/8/17;10:36:15;-3.009.741;-79.039.665;2630.10;55.86;3083.83;1.85;
15/8/17;10:36:17;-3.010.018;-79.039.619;2630.10;55.34;3083.83;1.85;
15/8/17;10:36:19;-3.010.297;-79.039.604;2630.10;56.54;3083.83;1.80;
15/8/17;10:36:22;-3.010.816;-79.039.680;2630.10;48.39;3083.83;1.70;
15/8/17;10:36:24;-3.011.076;-79.039.665;2630.10;57.47;3083.83;0.85;
15/8/17;10:36:26;-3.011.318;-79.039.673;2630.10;57.32;3083.83;3.95;
15/8/17;10:36:28;-3.011.584;-79.039.658;2630.10;55.28;3083.83;3.75;
15/8/17;10:36:30;-3.011.843;-79.039.581;2630.10;51.26;3083.83;0.95;
15/8/17;10:36:32;-3.012.053;-79.039.513;2630.10;39.02;3083.83;0.95;
15/8/17;10:36:34;-3.012.218;-79.039.436;2630.10;33.58;3083.83;1.70;
15/8/17;10:36:36;-3.012.365;-79.039.375;2629.80;33.58;3083.83;0.25;
15/8/17;10:36:39;-3.012.606;-79.039.268;2629.80;36.98;3083.84;2.70;
15/8/17;10:36:41;-3.012.784;-79.039.200;2629.80;39.28;3083.84;2.70;
15/8/17;10:36:43;-3.012.981;-79.039.131;2629.80;44.50;3083.84;4.90;
15/8/17;10:36:45;-3.013.212;-79.039.055;2629.80;50.63;3083.84;5.10;
15/8/17;10:36:47;-3.013.476;-79.039.009;2629.80;54.13;3083.84;16.55;
15/8/17;10:36:49;-3.013.755;-79.039.001;2629.80;57.19;3083.84;6.35;
15/8/17;10:36:51;-3.014.048;-79.039.047;2629.80;60.69;3083.85;10.55;
15/8/17;10:36:53;-3.014.350;-79.039.139;2629.80;63.84;3083.85;11.30;
15/8/17;10:36:55;-3.014.662;-79.039.246;2629.80;65.45;3083.86;12.40;
15/8/17;10:36:57;-3.014.974;-79.039.360;2629.80;66.15;3083.86;6.75;
15/8/17;10:36:59;-3.015.291;-79.039.474;2629.80;67.71;3083.87;5.80;
15/8/17;10:37:01;-3.015.614;-79.039.589;2629.80;69.26;3083.87;8.70;
15/8/17;10:37:03;-3.015.945;-79.039.711;2629.80;70.52;3083.88;8.50;
15/8/17;10:37:05;-3.016.280;-79.039.833;2629.80;71.73;3083.88;7.65;
15/8/17;10:37:07;-3.016.621;-79.039.963;2630.00;71.73;3083.88;7.60;
15/8/17;10:37:09;-3.016.969;-79.040.077;2630.30;71.73;3083.89;7.75;
15/8/17;10:37:12;-3.017.498;-79.040.283;2630.30;75.14;3083.89;7.80;
15/8/17;10:37:14;-3.017.852;-79.040.405;2630.30;75.10;3083.90;6.45;
15/8/17;10:37:16;-3.018.206;-79.040.535;2630.30;74.95;3083.90;5.40;
15/8/17;10:37:18;-3.018.559;-79.040.657;2630.30;74.52;3083.90;5.30;
15/8/17;10:37:20;-3.018.912;-79.040.756;2630.30;72.62;3083.91;4.05;
15/8/17;10:37:22;-3.019.351;-79.040.833;2630.30;69.36;3083.91;2.65;
15/8/17;10:37:25;-3.019.769;-79.040.710;2630.30;71.82;3083.91;4.00;
15/8/17;10:37:27;-3.020.115;-79.040.558;2630.30;73.71;3083.91;5.20;
15/8/17;10:37:29;-3.020.447;-79.040.382;2630.30;75.93;3083.92;8.70;
15/8/17;10:37:31;-3.020.778;-79.040.184;2630.30;76.58;3083.93;8.95;
15/8/17;10:37:33;-3.021.109;-79.039.986;2630.30;78.15;3083.93;7.85;
15/8/17;10:37:35;-3.021.444;-79.039.780;2630.30;79.08;3083.94;7.20;
15/8/17;10:37:37;-3.021.784;-79.039.558;2630.30;79.58;3083.94;6.45;
15/8/17;10:37:39;-3.022.129;-79.039.352;2628.80;79.58;3083.94;6.75;
15/8/17;10:37:41;-3.022.476;-79.039.146;2629.10;79.58;3083.95;8.30;
15/8/17;10:37:44;-3.023.007;-79.038.849;2629.10;79.88;3083.95;8.40;
15/8/17;10:37:46;-3.023.380;-79.038.689;2629.10;79.60;3083.96;10.50;
15/8/17;10:37:49;-3.023.893;-79.038.589;2629.10;79.80;3083.96;11.25;
15/8/17;10:37:51;-3.024.336;-79.038.597;2629.10;77.12;3083.98;10.00;
15/8/17;10:37:53;-3.024.719;-79.038.689;2629.10;75.41;3083.98;8.50;
15/8/17;10:37:55;-3.025.185;-79.038.887;2629.10;74.38;3083.98;6.80;
15/8/17;10:37:58;-3.025.614;-79.039.055;2629.10;73.43;3083.99;9.35;
15/8/17;10:38:00;-3.025.952;-79.039.192;2629.10;73.34;3084.00;8.95;
15/8/17;10:38:03;-3.026.453;-79.039.474;2629.10;73.19;3084.00;10.15;
15/8/17;10:38:05;-3.026.814;-79.039.551;2629.10;73.97;3084.01;7.30;
15/8/17;10:38:07;-3.027.149;-79.039.650;2629.10;73.88;3084.02;5.60;
15/8/17;10:38:09;-3.027.520;-79.039.757;2629.10;72.64;3084.02;4.80;
15/8/17;10:38:11;-3.027.847;-79.039.902;2650.10;72.64;3084.02;5.30;
15/8/17;10:38:13;-3.028.207;-79.040.062;2648.90;72.64;3084.02;5.20;
15/8/17;10:38:16;-3.028.745;-79.040.276;2648.90;76.65;3084.02;4.70;
15/8/17;10:38:18;-3.029.102;-79.040.413;2648.90;76.58;3084.02;4.25;
15/8/17;10:38:20;-3.029.464;-79.040.550;2648.90;77.06;3084.02;3.90;
15/8/17;10:38:22;-3.029.823;-79.040.688;2648.90;76.49;3084.03;4.55;
15/8/17;10:38:24;-3.030.179;-79.040.833;2648.90;75.54;3084.03;4.20;
15/8/17;10:38:26;-3.030.528;-79.040.977;2648.90;74.73;3084.03;3.95;
15/8/17;10:38:28;-3.030.875;-79.041.115;2648.90;74.08;3084.04;4.45;
15/8/17;10:38:30;-3.031.221;-79.041.237;2648.90;73.21;3084.04;4.70;
15/8/17;10:38:32;-3.031.575;-79.041.328;2648.90;73.38;3084.04;5.30;
15/8/17;10:38:34;-3.031.938;-79.041.389;2648.90;73.69;3084.05;7.35;
15/8/17;10:38:36;-3.032.378;-79.041.412;2648.90;72.21;3084.05;6.45;
15/8/17;10:38:38;-3.032.671;-79.041.458;2648.90;73.04;3084.05;4.30;
15/8/17;10:38:40;-3.033.034;-79.041.489;2648.90;72.23;3084.05;4.70;
15/8/17;10:38:42;-3.033.397;-79.041.519;2648.90;71.95;3084.06;5.40;
15/8/17;10:38:45;-3.033.883;-79.041.534;2648.90;71.45;3084.06;5.85;
15/8/17;10:38:48;-3.034.473;-79.041.557;2648.90;71.97;3084.06;5.75;
15/8/17;10:38:52;-3.035.301;-79.041.534;2648.90;68.76;3084.07;5.20;
15/8/17;10:38:58;-3.036.415;-79.041.779;2648.90;75.17;3084.08;5.05;
15/8/17;10:39:00;-3.036.716;-79.041.771;2648.90;74.80;3084.08;2.85;
15/8/17;10:39:02;-3.037.152;-79.041.924;2648.90;77.67;3084.08;2.80;
15/8/17;10:39:04;-3.037.564;-79.041.893;2648.90;74.82;3084.08;2.15;
15/8/17;10:39:07;-3.037.958;-79.042.015;2648.90;71.52;3084.08;2.25;
15/8/17;10:39:09;-3.038.162;-79.042.130;2648.90;59.84;3084.08;0.65;
15/8/17;10:39:11;-3.038.524;-79.042.229;2648.90;58.91;3084.08;0.65;
15/8/17;10:39:13;-3.038.814;-79.042.351;2648.90;58.58;3084.08;0.80;
15/8/17;10:39:15;-3.039.098;-79.042.465;2634.20;58.58;3084.08;0.00;
15/8/17;10:39:17;-3.039.356;-79.042.480;2633.90;58.58;3084.08;0.00;
15/8/17;10:39:20;-3.039.755;-79.042.732;2633.90;56.45;3084.08;0.00;
15/8/17;10:39:24;-3.040.327;-79.042.999;2633.90;54.26;3084.08;0.15;
15/8/17;10:39:27;-3.040.742;-79.043.129;2633.90;50.56;3084.08;0.25;
15/8/17;10:39:30;-3.040.986;-79.043.266;2633.90;47.60;3084.08;0.25;
15/8/17;10:39:32;-3.041.186;-79.043.358;2633.90;41.23;3084.08;0.25;
15/8/17;10:39:34;-3.041.352;-79.043.480;2633.90;29.59;3084.09;0.40;
15/8/17;10:39:36;-3.041.470;-79.043.465;2633.90;23.06;3084.09;0.40;
15/8/17;10:39:38;-3.041.566;-79.043.495;2633.90;19.48;3084.09;0.40;
15/8/17;10:39:40;-3.041.632;-79.043.526;2633.90;11.41;3084.09;0.40;
15/8/17;10:39:42;-3.041.658;-79.043.533;2633.90;2.56;3084.09;0.20;
15/8/17;10:39:44;-3.041.660;-79.043.541;2633.90;0.04;3084.09;0.40;
15/8/17;10:39:46;-3.041.663;-79.043.549;2638.50;0.04;3084.09;0.40;
15/8/17;10:39:49;-3.041.714;-79.043.579;2638.50;9.63;3084.09;0.80;
15/8/17;10:39:51;-3.041.761;-79.043.594;2638.50;10.35;3084.09;0.35;
15/8/17;10:39:53;-3.041.817;-79.043.617;2638.50;12.72;3084.09;0.35;
15/8/17;10:39:55;-3.041.887;-79.043.648;2638.50;16.06;3084.09;0.35;
15/8/17;10:39:57;-3.041.966;-79.043.678;2638.50;17.74;3084.09;0.00;
15/8/17;10:39:59;-3.042.056;-79.043.716;2638.50;21.06;3084.09;0.00;
15/8/17;10:40:01;-3.042.174;-79.043.770;2638.50;28.48;3084.09;0.00;
15/8/17;10:40:03;-3.042.308;-79.043.823;2638.50;29.91;3084.09;0.00;
15/8/17;10:40:05;-3.042.455;-79.043.884;2638.50;33.22;3084.09;4.90;
15/8/17;10:40:07;-3.042.617;-79.043.953;2638.50;35.97;3084.09;5.80;
15/8/17;10:40:09;-3.042.792;-79.044.029;2638.50;38.97;3084.09;6.15;
15/8/17;10:40:11;-3.042.975;-79.044.113;2638.50;40.58;3084.09;7.25;
15/8/17;10:40:13;-3.043.155;-79.044.197;2638.50;39.39;3084.09;5.85;
15/8/17;10:40:15;-3.043.327;-79.044.289;2638.50;38.10;3084.09;2.55;
15/8/17;10:40:17;-3.043.489;-79.044.373;2641.20;38.10;3084.09;2.55;
15/8/17;10:40:19;-3.043.635;-79.044.456;2641.80;38.10;3084.09;0.60;
15/8/17;10:40:22;-3.043.824;-79.044.556;2641.80;24.72;3084.09;0.60;
15/8/17;10:40:24;-3.043.939;-79.044.525;2641.80;24.71;3084.09;0.60;
15/8/17;10:40:26;-3.044.033;-79.044.434;2641.80;27.32;3084.10;0.65;
15/8/17;10:40:28;-3.044.136;-79.044.327;2641.80;31.00;3084.10;4.65;
15/8/17;10:40:30;-3.044.255;-79.044.205;2641.80;35.10;3084.10;6.80;
15/8/17;10:40:32;-3.044.393;-79.044.083;2641.80;39.84;3084.11;9.40;
15/8/17;10:40:34;-3.044.554;-79.043.938;2641.80;45.13;3084.11;9.40;
15/8/17;10:40:36;-3.044.742;-79.043.793;2641.80;50.87;3084.12;12.90;
15/8/17;10:40:37;-3.044.920;-79.043.640;2641.80;53.97;3084.12;15.00;
15/8/17;10:40:40;-3.045.174;-79.043.434;2641.80;58.15;3084.14;6.60;
15/8/17;10:40:42;-3.045.416;-79.043.251;2641.80;61.95;3084.14;11.50;
15/8/17;10:40:44;-3.045.675;-79.043.060;2641.80;65.21;3084.15;11.40;
15/8/17;10:40:47;-3.046.097;-79.042.755;2641.80;66.97;3084.15;13.55;
15/8/17;10:40:49;-3.046.341;-79.042.557;2637.60;66.97;3084.16;5.00;
15/8/17;10:40:52;-3.046.763;-79.042.259;2637.60;67.47;3084.16;5.85;
15/8/17;10:40:54;-3.047.109;-79.041.977;2637.60;69.58;3084.16;4.75;
15/8/17;10:40:56;-3.047.371;-79.041.809;2637.60;68.88;3084.17;8.05;
15/8/17;10:40:58;-3.047.667;-79.041.565;2637.60;73.17;3084.18;8.40;
15/8/17;10:41:01;-3.048.026;-79.041.321;2637.60;71.58;3084.18;7.65;
15/8/17;10:41:06;-3.048.851;-79.040.756;2637.60;70.38;3084.18;4.70;
15/8/17;10:41:09;-3.049.186;-79.040.497;2637.60;70.75;3084.19;6.75;
15/8/17;10:41:11;-3.049.468;-79.040.276;2637.60;71.32;3084.19;5.90;
15/8/17;10:41:13;-3.049.801;-79.040.016;2637.60;70.84;3084.20;6.65;
15/8/17;10:41:15;-3.050.039;-79.039.841;2637.60;71.23;3084.20;5.05;
15/8/17;10:41:18;-3.050.476;-79.039.520;2637.60;72.02;3084.20;4.80;
15/8/17;10:41:20;-3.050.781;-79.039.330;2644.60;72.02;3084.21;7.55;
15/8/17;10:41:23;-3.051.232;-79.039.001;2644.60;74.51;3084.21;7.50;
15/8/17;10:41:25;-3.051.545;-79.038.803;2644.60;74.82;3084.21;8.05;
15/8/17;10:41:27;-3.051.869;-79.038.605;2644.60;74.32;3084.22;7.00;
15/8/17;10:41:29;-3.052.294;-79.038.383;2644.60;77.65;3084.22;5.15;
15/8/17;10:41:32;-3.052.749;-79.038.177;2644.60;80.43;3084.24;14.35;
15/8/17;10:41:34;-3.053.128;-79.038.017;2644.60;82.65;3084.24;14.75;
15/8/17;10:41:36;-3.053.516;-79.037.865;2644.60;83.43;3084.25;10.00;
15/8/17;10:41:39;-3.054.161;-79.037.582;2644.60;82.08;3084.26;12.10;
15/8/17;10:41:42;-3.054.699;-79.037.407;2644.60;84.65;3084.27;8.00;
15/8/17;10:41:43;-3.054.992;-79.037.270;2644.60;85.12;3084.27;6.40;
15/8/17;10:41:46;-3.055.543;-79.037.041;2644.60;83.51;3084.27;6.35;
15/8/17;10:41:49;-3.056.014;-79.036.903;2644.60;83.40;3084.28;6.05;
15/8/17;10:41:51;-3.056.566;-79.036.674;2644.60;82.82;3084.28;5.40;
15/8/17;10:41:53;-3.056.834;-79.036.552;2641.00;82.82;3084.29;5.05;
15/8/17;10:42:01;-3.058.390;-79.035.942;2641.00;82.67;3084.29;7.40;
15/8/17;10:42:02;-3.058.667;-79.035.828;2641.00;82.67;3084.31;8.90;
15/8/17;10:42:05;-3.059.091;-79.035.667;2641.00;81.19;3084.31;9.15;
15/8/17;10:42:07;-3.059.583;-79.035.507;2641.00;83.47;3084.32;8.65;
15/8/17;10:42:08;-3.059.818;-79.035.378;2641.00;83.12;3084.32;8.35;
15/8/17;10:42:20;-3.061.746;-79.034.058;2641.00;75.71;3084.33;8.40;
15/8/17;10:42:22;-3.061.999;-79.033.783;2654.50;75.71;3084.35;6.90;
