secuencia,fecha,hora,latitud,l,longitud,altitud
15684,05/06/2012,08:04:30,19.333739,99.31365,-99.31365,2858.17334
15685,05/06/2012,08:04:31,19.333712,99.313671,-99.313671,2858.68042
15686,05/06/2012,08:04:32,19.333694,99.313688,-99.313688,2859.020508
15687,05/06/2012,08:04:33,19.333679,99.313694,-99.313694,2859.634521
15688,05/06/2012,08:04:34,19.333671,99.313701,-99.313701,2859.941162
15689,05/06/2012,08:04:35,19.333665,99.313707,-99.313707,2860.348389
15690,05/06/2012,08:04:36,19.333659,99.313717,-99.313717,2860.555908
15691,05/06/2012,08:04:37,19.333647,99.313726,-99.313726,2860.69165
15692,05/06/2012,08:04:38,19.333635,99.313734,-99.313734,2861.193604
15693,05/06/2012,08:04:39,19.333625,99.313741,-99.313741,2861.551025
15694,05/06/2012,08:04:40,19.333614,99.313751,-99.313751,2861.708984
15695,05/06/2012,08:04:41,19.333605,99.313762,-99.313762,2861.963135
15696,05/06/2012,08:04:42,19.333597,99.313777,-99.313777,2862.228271
15697,05/06/2012,08:04:43,19.333582,99.313789,-99.313789,2862.633057
15698,05/06/2012,08:04:44,19.333566,99.313806,-99.313806,2861.802246
15699,05/06/2012,08:04:45,19.333541,99.313823,-99.313823,2861.767578
15700,05/06/2012,08:04:46,19.333516,99.313844,-99.313844,2861.672852
15701,05/06/2012,08:04:47,19.333494,99.313887,-99.313887,2862.009033
15702,05/06/2012,08:04:48,19.333462,99.31391,-99.31391,2861.815674
15703,05/06/2012,08:04:49,19.333431,99.313929,-99.313929,2861.806641
15704,05/06/2012,08:04:50,19.333399,99.313956,-99.313956,2861.851074
15705,05/06/2012,08:04:51,19.333361,99.31399,-99.31399,2861.443604
15706,05/06/2012,08:04:52,19.333315,99.31402,-99.31402,2861.320068
15707,05/06/2012,08:04:53,19.333272,99.314054,-99.314054,2860.524658
15708,05/06/2012,08:04:54,19.333231,99.314097,-99.314097,2860.72998
15709,05/06/2012,08:04:55,19.333186,99.314132,-99.314132,2860.467529
15710,05/06/2012,08:04:56,19.333136,99.314174,-99.314174,2860.774902
15711,05/06/2012,08:04:57,19.333081,99.314224,-99.314224,2860.590576
15712,05/06/2012,08:04:58,19.33302,99.314269,-99.314269,2860.765137
15713,05/06/2012,08:04:59,19.332962,99.314313,-99.314313,2860.835938
15714,05/06/2012,08:05:00,19.332904,99.314365,-99.314365,2860.795898
15715,05/06/2012,08:05:01,19.332842,99.314415,-99.314415,2860.847412
15716,05/06/2012,08:05:02,19.332776,99.31447,-99.31447,2860.538818
15717,05/06/2012,08:05:03,19.332695,99.314523,-99.314523,2861.002441
15718,05/06/2012,08:05:04,19.332613,99.31458,-99.31458,2860.900635
15719,05/06/2012,08:05:05,19.332519,99.314627,-99.314627,2861.255127
15720,05/06/2012,08:05:06,19.332423,99.314669,-99.314669,2861.270996
15721,05/06/2012,08:05:07,19.33232,99.314707,-99.314707,2861.426025
15722,05/06/2012,08:05:08,19.332213,99.314749,-99.314749,2861.527344
15723,05/06/2012,08:05:09,19.332102,99.314802,-99.314802,2861.484619
15724,05/06/2012,08:05:10,19.331987,99.314863,-99.314863,2861.904297
15725,05/06/2012,08:05:11,19.331869,99.314935,-99.314935,2861.679688
15726,05/06/2012,08:05:12,19.33175,99.315015,-99.315015,2862.15918
15727,05/06/2012,08:05:13,19.331633,99.315093,-99.315093,2862.015625
15728,05/06/2012,08:05:14,19.331512,99.315169,-99.315169,2862.333252
15729,05/06/2012,08:05:15,19.33139,99.31524,-99.31524,2862.415771
15730,05/06/2012,08:05:16,19.331266,99.315313,-99.315313,2862.857666
15731,05/06/2012,08:05:17,19.331136,99.315386,-99.315386,2863.441895
15732,05/06/2012,08:05:18,19.331004,99.315455,-99.315455,2863.834229
15733,05/06/2012,08:05:19,19.330867,99.315526,-99.315526,2864.269531
15734,05/06/2012,08:05:20,19.33073,99.315591,-99.315591,2864.124268
15735,05/06/2012,08:05:21,19.330593,99.315654,-99.315654,2864.389893
15736,05/06/2012,08:05:22,19.330452,99.315717,-99.315717,2864.463867
15737,05/06/2012,08:05:23,19.330308,99.315779,-99.315779,2864.709473
15738,05/06/2012,08:05:24,19.33016,99.315842,-99.315842,2865.088135
15739,05/06/2012,08:05:25,19.330005,99.315901,-99.315901,2865.565674
15740,05/06/2012,08:05:26,19.329847,99.315963,-99.315963,2866.044678
15741,05/06/2012,08:05:27,19.329684,99.316026,-99.316026,2866.578857
15742,05/06/2012,08:05:28,19.329515,99.316092,-99.316092,2867.54248
15743,05/06/2012,08:05:29,19.329345,99.316157,-99.316157,2867.986328
15744,05/06/2012,08:05:30,19.32917,99.316224,-99.316224,2868.665283
15745,05/06/2012,08:05:31,19.328997,99.31629,-99.31629,2868.517578
15746,05/06/2012,08:05:32,19.328824,99.316352,-99.316352,2869.263184
15747,05/06/2012,08:05:33,19.328652,99.316421,-99.316421,2869.460693
15748,05/06/2012,08:05:34,19.328479,99.316487,-99.316487,2870.297363
15749,05/06/2012,08:05:35,19.328305,99.316551,-99.316551,2871.153076
15750,05/06/2012,08:05:36,19.328128,99.316616,-99.316616,2872.132324
15751,05/06/2012,08:05:37,19.327951,99.316678,-99.316678,2873.245117
15752,05/06/2012,08:05:38,19.327772,99.316745,-99.316745,2874.080322
15753,05/06/2012,08:05:39,19.32759,99.31681,-99.31681,2874.101074
15754,05/06/2012,08:05:40,19.327411,99.316877,-99.316877,2875.155029
15755,05/06/2012,08:05:41,19.327235,99.316952,-99.316952,2876.793457
15756,05/06/2012,08:05:42,19.327062,99.317033,-99.317033,2877.820557
15757,05/06/2012,08:05:43,19.326887,99.317115,-99.317115,2878.739502
15758,05/06/2012,08:05:44,19.326714,99.317205,-99.317205,2879.272949
15759,05/06/2012,08:05:45,19.326546,99.317303,-99.317303,2880.049805
15760,05/06/2012,08:05:46,19.32638,99.317402,-99.317402,2881.442871
15761,05/06/2012,08:05:47,19.326212,99.3175,-99.3175,2882.324463
15762,05/06/2012,08:05:48,19.326045,99.317598,-99.317598,2883.25
15763,05/06/2012,08:05:49,19.325877,99.317698,-99.317698,2884.314941
15764,05/06/2012,08:05:50,19.32571,99.3178,-99.3178,2885.133545
15765,05/06/2012,08:05:51,19.325541,99.317899,-99.317899,2885.430908
15766,05/06/2012,08:05:52,19.325371,99.317999,-99.317999,2885.719727
15767,05/06/2012,08:05:53,19.325204,99.318103,-99.318103,2886.657715
15768,05/06/2012,08:05:54,19.325036,99.318207,-99.318207,2887.627197
15769,05/06/2012,08:05:55,19.324866,99.318303,-99.318303,2888.509277
15770,05/06/2012,08:05:56,19.324695,99.318397,-99.318397,2889.5896
15771,05/06/2012,08:05:57,19.324519,99.318487,-99.318487,2890.275391
15772,05/06/2012,08:05:58,19.324343,99.318574,-99.318574,2890.953125
15773,05/06/2012,08:05:59,19.324164,99.318655,-99.318655,2891.637695
15774,05/06/2012,08:06:00,19.323986,99.318737,-99.318737,2892.304932
15775,05/06/2012,08:06:01,19.323807,99.318813,-99.318813,2893.199219
15776,05/06/2012,08:06:02,19.323628,99.318889,-99.318889,2894.838379
15777,05/06/2012,08:06:03,19.323451,99.318964,-99.318964,2896.184082
15778,05/06/2012,08:06:04,19.323271,99.319038,-99.319038,2897.43457
15779,05/06/2012,08:06:05,19.323085,99.319107,-99.319107,2897.503174
15780,05/06/2012,08:06:06,19.322898,99.319176,-99.319176,2898.679443
15781,05/06/2012,08:06:07,19.322712,99.319245,-99.319245,2899.399658
15782,05/06/2012,08:06:08,19.322528,99.319315,-99.319315,2900.27124
15783,05/06/2012,08:06:09,19.322343,99.319385,-99.319385,2900.285889
15784,05/06/2012,08:06:10,19.322157,99.319455,-99.319455,2900.966797
15785,05/06/2012,08:06:11,19.321972,99.319528,-99.319528,2902.211182
15786,05/06/2012,08:06:12,19.321785,99.319601,-99.319601,2903.351074
15787,05/06/2012,08:06:13,19.321599,99.31968,-99.31968,2904.712646
15788,05/06/2012,08:06:14,19.321415,99.319761,-99.319761,2905.658691
15789,05/06/2012,08:06:15,19.321235,99.319851,-99.319851,2907.129639
15790,05/06/2012,08:06:16,19.321055,99.319943,-99.319943,2907.997803
15791,05/06/2012,08:06:17,19.32088,99.320044,-99.320044,2908.986084
15792,05/06/2012,08:06:18,19.320706,99.320146,-99.320146,2909.685303
15793,05/06/2012,08:06:19,19.320533,99.320258,-99.320258,2910.268066
15794,05/06/2012,08:06:20,19.320364,99.320373,-99.320373,2910.91626
15795,05/06/2012,08:06:21,19.320202,99.320498,-99.320498,2911.604248
15796,05/06/2012,08:06:22,19.320043,99.320624,-99.320624,2912.256592
15797,05/06/2012,08:06:23,19.319888,99.320758,-99.320758,2912.949463
15798,05/06/2012,08:06:24,19.319737,99.320896,-99.320896,2913.75293
15799,05/06/2012,08:06:25,19.319586,99.321043,-99.321043,2914.599609
15800,05/06/2012,08:06:26,19.31944,99.321191,-99.321191,2915.774414
15801,05/06/2012,08:06:27,19.319293,99.321341,-99.321341,2917.290771
15802,05/06/2012,08:06:28,19.31915,99.321494,-99.321494,2918.991211
15803,05/06/2012,08:06:29,19.319016,99.321653,-99.321653,2921.445801
15804,05/06/2012,08:06:30,19.318874,99.32181,-99.32181,2923.201416
15805,05/06/2012,08:06:31,19.318734,99.321965,-99.321965,2924.301758
15806,05/06/2012,08:06:32,19.318587,99.322121,-99.322121,2925.561523
15807,05/06/2012,08:06:33,19.318444,99.322276,-99.322276,2926.228516
15808,05/06/2012,08:06:34,19.318299,99.322436,-99.322436,2927.644531
15809,05/06/2012,08:06:35,19.318153,99.322595,-99.322595,2927.622559
15810,05/06/2012,08:06:36,19.318011,99.322759,-99.322759,2928.768799
15811,05/06/2012,08:06:37,19.317868,99.322921,-99.322921,2929.568115
15812,05/06/2012,08:06:38,19.317728,99.323088,-99.323088,2930.239746
15813,05/06/2012,08:06:39,19.317579,99.323258,-99.323258,2930.703857
15814,05/06/2012,08:06:40,19.317417,99.323431,-99.323431,2931.122314
15815,05/06/2012,08:06:41,19.317248,99.323603,-99.323603,2931.544922
15816,05/06/2012,08:06:42,19.317063,99.323775,-99.323775,2931.987549
15817,05/06/2012,08:06:43,19.316863,99.323946,-99.323946,2932.352295
15818,05/06/2012,08:06:44,19.316669,99.324116,-99.324116,2932.833008
15819,05/06/2012,08:06:54,19.317047,99.326512,-99.326512,2948.783203
15820,05/06/2012,08:06:55,19.317107,99.326753,-99.326753,2948.02417
15821,05/06/2012,08:06:56,19.317247,99.326959,-99.326959,2949.358887
15822,05/06/2012,08:06:57,19.317356,99.327154,-99.327154,2950.341064
15823,05/06/2012,08:06:58,19.317493,99.327336,-99.327336,2950.63501
15824,05/06/2012,08:06:59,19.317611,99.327531,-99.327531,2950.790039
15825,05/06/2012,08:07:00,19.317732,99.327735,-99.327735,2951.100342
15826,05/06/2012,08:07:01,19.31789,99.327925,-99.327925,2951.195557
15827,05/06/2012,08:07:02,19.318036,99.32812,-99.32812,2951.531738
15828,05/06/2012,08:07:03,19.31817,99.32831,-99.32831,2952.171875
15829,05/06/2012,08:07:04,19.318315,99.328498,-99.328498,2952.912598
15830,05/06/2012,08:07:05,19.318439,99.328698,-99.328698,2953.771729
15831,05/06/2012,08:07:06,19.318572,99.32889,-99.32889,2954.789307
15832,05/06/2012,08:07:07,19.318721,99.329077,-99.329077,2955.935303
15833,05/06/2012,08:07:08,19.318869,99.329264,-99.329264,2956.921143
15834,05/06/2012,08:07:09,19.319013,99.329453,-99.329453,2957.972168
15835,05/06/2012,08:07:10,19.319154,99.329646,-99.329646,2958.983643
15836,05/06/2012,08:07:11,19.319321,99.329825,-99.329825,2958.449951
15837,05/06/2012,08:07:12,19.319468,99.33002,-99.33002,2958.784424
15838,05/06/2012,08:07:13,19.319624,99.330212,-99.330212,2961.085693
15839,05/06/2012,08:07:14,19.319761,99.330411,-99.330411,2961.618164
15840,05/06/2012,08:07:15,19.319895,99.33061,-99.33061,2961.671875
15841,05/06/2012,08:07:16,19.320008,99.330816,-99.330816,2961.453857
15842,05/06/2012,08:07:17,19.320125,99.331019,-99.331019,2961.986816
15843,05/06/2012,08:07:18,19.320248,99.331215,-99.331215,2961.979004
15844,05/06/2012,08:07:19,19.320379,99.331412,-99.331412,2962.36499
15845,05/06/2012,08:07:20,19.32051,99.33161,-99.33161,2962.714844
15846,05/06/2012,08:07:21,19.320637,99.33181,-99.33181,2962.686523
15847,05/06/2012,08:07:22,19.32077,99.332007,-99.332007,2963.400635
15848,05/06/2012,08:07:23,19.320888,99.332215,-99.332215,2964.324219
15849,05/06/2012,08:07:24,19.321001,99.332426,-99.332426,2964.605957
15850,05/06/2012,08:07:25,19.321104,99.332638,-99.332638,2965.658936
15851,05/06/2012,08:07:26,19.321191,99.33286,-99.33286,2966.636719
15852,05/06/2012,08:07:27,19.321265,99.333082,-99.333082,2968.063232
15853,05/06/2012,08:07:28,19.321328,99.333306,-99.333306,2969.44751
15854,05/06/2012,08:07:29,19.321371,99.333537,-99.333537,2970.899658
15855,05/06/2012,08:07:30,19.321393,99.333773,-99.333773,2971.945068
15856,05/06/2012,08:07:31,19.3214,99.334013,-99.334013,2972.471436
15857,05/06/2012,08:07:32,19.321393,99.334255,-99.334255,2973.168945
15858,05/06/2012,08:07:33,19.321368,99.334496,-99.334496,2974.318115
15859,05/06/2012,08:07:34,19.321328,99.334734,-99.334734,2975.17749
15860,05/06/2012,08:07:35,19.321271,99.334973,-99.334973,2976.160156
15861,05/06/2012,08:07:36,19.321198,99.335205,-99.335205,2977.148926
15862,05/06/2012,08:07:37,19.321109,99.335429,-99.335429,2978.262451
15863,05/06/2012,08:07:38,19.320994,99.335651,-99.335651,2979.812256
15864,05/06/2012,08:07:39,19.320867,99.335861,-99.335861,2981.807373
15865,05/06/2012,08:07:40,19.320731,99.336065,-99.336065,2982.688232
15866,05/06/2012,08:07:41,19.32058,99.336252,-99.336252,2984.061035
15867,05/06/2012,08:07:42,19.320416,99.336436,-99.336436,2985.629395
15868,05/06/2012,08:07:43,19.320238,99.336603,-99.336603,2986.584229
15869,05/06/2012,08:07:44,19.320049,99.33675,-99.33675,2986.838379
15870,05/06/2012,08:07:45,19.319848,99.336889,-99.336889,2988.106689
15871,05/06/2012,08:07:46,19.319639,99.337014,-99.337014,2989.168701
15872,05/06/2012,08:07:47,19.319422,99.337121,-99.337121,2989.748291
15873,05/06/2012,08:07:48,19.319195,99.33721,-99.33721,2990.99292
15874,05/06/2012,08:07:49,19.318965,99.337286,-99.337286,2992.347656
15875,05/06/2012,08:07:50,19.31874,99.337359,-99.337359,2993.735596
15876,05/06/2012,08:07:51,19.31851,99.337421,-99.337421,2994.937012
15877,05/06/2012,08:07:52,19.318279,99.337485,-99.337485,2996.114502
15878,05/06/2012,08:07:53,19.318051,99.337549,-99.337549,2997.321289
15879,05/06/2012,08:07:54,19.317826,99.337611,-99.337611,2998.873779
15880,05/06/2012,08:07:55,19.317598,99.337678,-99.337678,3000.403076
15881,05/06/2012,08:07:56,19.317373,99.337747,-99.337747,3001.893311
15882,05/06/2012,08:07:57,19.317151,99.337824,-99.337824,3003.661377
15883,05/06/2012,08:07:58,19.316927,99.337908,-99.337908,3005.968994
15884,05/06/2012,08:07:59,19.316709,99.337986,-99.337986,3006.76416
15885,05/06/2012,08:08:00,19.316491,99.338069,-99.338069,3008.024902
15886,05/06/2012,08:08:01,19.316271,99.338156,-99.338156,3009.81543
15887,05/06/2012,08:08:02,19.316059,99.338245,-99.338245,3011.494873
15888,05/06/2012,08:08:03,19.315851,99.33834,-99.33834,3013.038818
15889,05/06/2012,08:08:04,19.315639,99.338442,-99.338442,3014.935059
15890,05/06/2012,08:08:05,19.315432,99.338545,-99.338545,3016.554443
15891,05/06/2012,08:08:06,19.315226,99.338652,-99.338652,3016.914795
15892,05/06/2012,08:08:07,19.315022,99.33876,-99.33876,3018.255859
15893,05/06/2012,08:08:08,19.314815,99.338867,-99.338867,3019.755615
15894,05/06/2012,08:08:09,19.314611,99.338973,-99.338973,3020.996826
15895,05/06/2012,08:08:10,19.314408,99.339077,-99.339077,3022.461914
15896,05/06/2012,08:08:11,19.314202,99.339179,-99.339179,3023.69751
15897,05/06/2012,08:08:12,19.313995,99.339276,-99.339276,3024.702393
15898,05/06/2012,08:08:13,19.313785,99.339373,-99.339373,3025.143311
15899,05/06/2012,08:08:14,19.313577,99.339462,-99.339462,3026.474121
15900,05/06/2012,08:08:15,19.313367,99.339548,-99.339548,3027.601074
15901,05/06/2012,08:08:16,19.313157,99.339634,-99.339634,3028.37085
15902,05/06/2012,08:08:17,19.312946,99.339721,-99.339721,3028.532715
15903,05/06/2012,08:08:18,19.312736,99.339813,-99.339813,3030.217041
15904,05/06/2012,08:08:19,19.312525,99.3399,-99.3399,3031.713135
15905,05/06/2012,08:08:20,19.312319,99.339987,-99.339987,3032.526123
15906,05/06/2012,08:08:21,19.312121,99.340079,-99.340079,3035.064941
15907,05/06/2012,08:08:22,19.311921,99.340184,-99.340184,3037.132568
15908,05/06/2012,08:08:23,19.311725,99.34029,-99.34029,3039.137939
15909,05/06/2012,08:08:24,19.311531,99.340404,-99.340404,3040.239014
15910,05/06/2012,08:08:25,19.31134,99.340533,-99.340533,3041.48877
15911,05/06/2012,08:08:26,19.311156,99.340667,-99.340667,3042.761963
15912,05/06/2012,08:08:27,19.31098,99.34081,-99.34081,3043.718994
15913,05/06/2012,08:08:28,19.310811,99.340966,-99.340966,3044.783691
15914,05/06/2012,08:08:29,19.310649,99.341128,-99.341128,3046.585205
15915,05/06/2012,08:08:30,19.310492,99.341291,-99.341291,3048.529053
15916,05/06/2012,08:08:31,19.310341,99.341457,-99.341457,3049.864258
15917,05/06/2012,08:08:32,19.310194,99.341628,-99.341628,3051.079346
15918,05/06/2012,08:08:33,19.310054,99.341801,-99.341801,3052.873291
15919,05/06/2012,08:08:34,19.309915,99.341977,-99.341977,3054.581787
15920,05/06/2012,08:08:35,19.309776,99.342153,-99.342153,3056.129639
15921,05/06/2012,08:08:36,19.309635,99.342326,-99.342326,3057.107422
15922,05/06/2012,08:08:37,19.309495,99.342504,-99.342504,3058.450684
15923,05/06/2012,08:08:38,19.309351,99.342678,-99.342678,3060.063965
15924,05/06/2012,08:08:39,19.309209,99.342855,-99.342855,3061.857178
15925,05/06/2012,08:08:40,19.309068,99.343023,-99.343023,3063.011963
15926,05/06/2012,08:08:41,19.308922,99.343193,-99.343193,3063.795898
15927,05/06/2012,08:08:42,19.308774,99.34336,-99.34336,3065.359619
15928,05/06/2012,08:08:43,19.308621,99.343521,-99.343521,3067.012939
15929,05/06/2012,08:08:44,19.308468,99.343676,-99.343676,3068.304443
15930,05/06/2012,08:08:45,19.308313,99.343831,-99.343831,3068.87207
15931,05/06/2012,08:08:46,19.308153,99.343984,-99.343984,3069.607178
15932,05/06/2012,08:08:47,19.307988,99.344133,-99.344133,3070.96582
15933,05/06/2012,08:08:48,19.307818,99.344273,-99.344273,3072.682373
15934,05/06/2012,08:08:49,19.307647,99.344406,-99.344406,3073.494629
15935,05/06/2012,08:08:50,19.307478,99.344547,-99.344547,3074.282715
15936,05/06/2012,08:08:51,19.307308,99.344687,-99.344687,3075.55835
15937,05/06/2012,08:08:52,19.307135,99.344827,-99.344827,3076.89209
15938,05/06/2012,08:08:53,19.306961,99.344968,-99.344968,3078.155029
15939,05/06/2012,08:08:54,19.30679,99.345109,-99.345109,3078.915771
15940,05/06/2012,08:08:55,19.306621,99.345249,-99.345249,3079.942383
15941,05/06/2012,08:08:56,19.30645,99.345387,-99.345387,3081.105713
15942,05/06/2012,08:08:57,19.306277,99.34552,-99.34552,3082.976807
15943,05/06/2012,08:08:58,19.306103,99.345652,-99.345652,3085.081787
15944,05/06/2012,08:08:59,19.305929,99.34578,-99.34578,3086.599365
15945,05/06/2012,08:09:00,19.305751,99.345907,-99.345907,3087.415039
15946,05/06/2012,08:09:01,19.30557,99.346027,-99.346027,3088.626221
15947,05/06/2012,08:09:02,19.305385,99.346142,-99.346142,3090.11499
15948,05/06/2012,08:09:03,19.3052,99.346259,-99.346259,3091.224609
15949,05/06/2012,08:09:04,19.305012,99.346374,-99.346374,3091.410889
15950,05/06/2012,08:09:05,19.304819,99.346471,-99.346471,3091.35083
15951,05/06/2012,08:09:06,19.304617,99.34655,-99.34655,3091.275879
15952,05/06/2012,08:09:07,19.304415,99.34663,-99.34663,3092.149414
15953,05/06/2012,08:09:08,19.304211,99.346705,-99.346705,3093.463867
15954,05/06/2012,08:09:09,19.304003,99.346766,-99.346766,3094.730713
15955,05/06/2012,08:09:10,19.303795,99.346817,-99.346817,3095.736816
15956,05/06/2012,08:09:11,19.303586,99.346871,-99.346871,3096.584229
15957,05/06/2012,08:09:12,19.303376,99.346919,-99.346919,3097.730469
15958,05/06/2012,08:09:13,19.303163,99.346965,-99.346965,3098.85498
15959,05/06/2012,08:09:14,19.302948,99.347011,-99.347011,3100.339111
15960,05/06/2012,08:09:15,19.302738,99.347057,-99.347057,3101.941406
15961,05/06/2012,08:09:16,19.302529,99.347111,-99.347111,3102.532227
15962,05/06/2012,08:09:17,19.302321,99.347155,-99.347155,3103.588867
15963,05/06/2012,08:09:18,19.302115,99.347196,-99.347196,3105.457275
15964,05/06/2012,08:09:19,19.301909,99.347243,-99.347243,3107.351807
15965,05/06/2012,08:09:20,19.301698,99.347291,-99.347291,3108.815674
15966,05/06/2012,08:09:21,19.301491,99.347343,-99.347343,3110.457764
15967,05/06/2012,08:09:22,19.301284,99.347394,-99.347394,3111.664795
15968,05/06/2012,08:09:23,19.301077,99.347442,-99.347442,3112.813965
15969,05/06/2012,08:09:24,19.300871,99.34749,-99.34749,3113.981201
15970,05/06/2012,08:09:25,19.300664,99.347546,-99.347546,3114.922363
15971,05/06/2012,08:09:26,19.300456,99.347601,-99.347601,3115.997559
15972,05/06/2012,08:09:27,19.300248,99.347654,-99.347654,3116.911621
15973,05/06/2012,08:09:28,19.300041,99.347707,-99.347707,3117.783203
