date,height,old_height,utm_x,utm_y,distance,slope,sum_distance,velocidad,ds,velocidad_gps,consumo_total,consumo_inst,latitud,longitud,new_distance,new_slope,new_sum_distance,nueva_velocidad
12:24:09,2995.3,2995.3,701162.7047195969,9604727.849241374,43.14990088749315,0.0,16728.32127828478,21.574950443746577,2,76.95,3094.98,3.5,-3.5743109953853103,-79.18900300000766,43.14990088749315,0.0,16498.033276842016,21.574950443746577
12:24:11,2995.3,2995.3,701126.2183330698,9604707.351426518,41.85993208707979,0.0,16770.18121037186,20.929966043539896,2,74.56,3094.98,0.55,-3.574496995390242,-79.18933100000763,41.85993208707979,0.0,16539.893208929094,20.929966043539896
12:24:13,2995.3,2995.3,701102.374046541,9604674.110848999,40.9182631488861,0.0,16811.099473520746,20.45913157444305,2,75.58,3094.98,0.55,-3.5747979953934905,-79.18954500000763,40.9182631488861,0.0,16580.81147207798,20.45913157444305
12:24:15,2966.5,2966.5,701090.5167065987,9604633.990073256,41.84626604616153,-0.6882334487915904,16852.94573956691,20.923133023080766,2,75.58,3094.98,0.7,-3.5751609953951107,-79.18965100000764,41.84626604616153,-0.6882334487915904,16622.657738124144,20.923133023080766
12:24:18,2966.5,2966.5,701087.8317919136,9604568.415537037,65.63947940700517,0.0,16918.585218973913,21.879826469001724,3,80.19,3094.98,0.25,-3.575753995395501,-79.18967400000763,65.63947940700517,0.0,16688.297217531148,21.879826469001724
12:24:20,2966.5,2966.5,701087.7465488522,9604525.175042266,43.25057879370114,0.0,16961.835797767613,21.62528939685057,2,75.89,3094.98,0.25,-3.576144995395528,-79.18967400000763,43.25057879370114,0.0,16731.54779632485,21.62528939685057
12:24:24,2976.7666846591437,2966.5,701048.2561155112,9604477.446436904,41.490669714993864,0.0,17004.09106945887,20.745334857496932,2,74.3,3094.98,0.4,-3.57657728124328,-79.1900285529864,61.957672234146784,0.16570481570618842,16793.505468558997,30.978836117073392
12:24:26,2974.0427725125764,2966.5,701051.207882717,9604438.744819392,42.222116640473104,0.0,17044.57753579421,21.111058320236552,2,76.34,3094.98,0.1,-3.576927184753621,-79.19000130146874,38.824019731903284,-0.07016048738325059,16832.3294882909,19.412009865951642
12:24:28,2971.318860366009,2966.5,701054.1596499229,9604400.043201879,40.91700822815607,0.0,17085.064002129548,20.458504114078035,2,70.26,3094.98,0.0,-3.5772770882500615,-79.18997404986371,38.824019731903284,-0.07016048738325059,16871.153508022802,19.412009865951642
12:24:30,2968.5949482194424,2966.5,701057.1114171286,9604361.341584366,39.302824614375744,0.0,17125.550468464888,19.651412307187872,2,70.73,3094.98,0.0,-3.5776269917326027,-79.18994679817132,38.82401973189444,-0.07016048738325487,16909.977527754698,19.41200986594722
